review_id,review,rating,rating_derived_label,annotator_1,annotator_2,annotator_3,final_sentiment,Unnamed: 8,Unnamed: 9,Unnamed: 10,majority_label,full_agreement,requires_resolution
11657,"Awesome staff, great MacFlurries...!!!!",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
30882,"The service is not the best, but the food was good",3,Neutral,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
10551,homeless are very agressive and smoking pot demanding money at drive through.,2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
21678,"Fast food , what can I say. Fills the belly",1,Negative,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
15131,"Horrible service, and management",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
20566,It's a good place to eat at,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
32999,What the new number at Mc Donald,4,Positive,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
13272,"The coffee is good. It is clean and warm and safe. Afterwards, I always regret eating there.",3,Neutral,Neutral,Positive,Negative,Negative,,,,,False,True
6906,Everything was well and clean.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
6434,"There was like no ac! The toilets were so gross!! The food was like normal McDonalds, but it lacked a good atmosphere.",2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
25968,"Told a lady at least 3 times ketchup, barbecue and ranch",3,Neutral,Negative,Negative,Negative,Negative,,,,Negative,True,False
370,They are fast and the order is correct.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
23630,Terrible service. Charged me $7.98 for 2 snack size McFlurries when that is the price for 2 regular size. Asked for a meal and only gave me the burger. Full of dumb people that can,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
18272,Urger buns taxted stale. Fries were little more than broken potato sticks. Absolutely terrible location!,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
26246,Too much wait at midnight. Burger had unsatisfing taste and coke had no soda,2,Negative,Negative,Positive,Negative,Negative,,,,Negative,False,False
4460,Love there fries and there are so friendly,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
22660,Clean. Friendly. Go loco and ask for special order of an egg McMuffin with SPAM.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
16337,The counter girl was very friendly and helpful! I want to use my app and the girl helped me out. I did have to wait almost 10 minutes to get someone to take my order. Thank you!,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
13014,Great place to eat awesome staff friendly and helpful enjoy your meal as you'll be loving it.,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
10410,The employees were a little distracted by each other but the service wasn't too bad.,4,Positive,Positive,Negative,Neutral,Positive,,,,,False,True
14155,Why would you ask me when im ordering if i want any condiment if ur just going to forget them. Fries are raw and my sandwich patty was hard but yet they still some how managed to smush the sandwich in half. Atlest they wore able to get the drink right.,1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
14106,"Been understaffed for over a month. You expect McDonald's to be there for your midnight cravings. I remember a group of people were told that McDonald's was not taking their order due to being understaffed, yet there were 3 people in the back. It only takes 2 people to run things back there. What do you do during the day when you're understaffed? Lose out on the incoming money? If 2 people cant function in the back then you shouldn't be working there to begin with. Simple as that!",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
22076,It was dirty,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
4541,Closed when is supposed to be 24 hours,2,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
25541,Stopped by for a quick grab on my way home. Got my burger wrong but the drive through line was too long so I feed it to the birds. (10:30pm),1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
11629,"Fast service, good fast food.",4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
8013,"Always mess up my order, just ordered uber eats and they messed it up. Called for the last hour and no answer, never again will order from them.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
24546,"Just went through the drive thru, young lady at payment window needs additional training on what is considered proper customer care. She was having a full on conversation with a coworker related to a personal matter (candy she had sitting on the counter next to her), the other coworker indicated she had a customer to which she stated "" I dont care"". She continued her conversation leaving me sitting there until she finished. Never said hello or thank you. Once I received my food it was in a bag dripping with grease. I should have driven a quarter mile up the road to Wendys. Shameful",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
22415,"Meh the place usually has a line, free refills and free Wi-Fi. Most meals come with PINEAPPLE but its 2.00 extra. At the time of order simply ask for no PINEAPPLE and the meal.price will be cheaper. If you forgot to ask for no PINEAPPLE in most cases they give you an apple pie.",3,Neutral,Neutral,Positive,Neutral,Neutral,,,,Neutral,False,False
23248,I didn't hate it. Why dies person taking order from drive thru window have such a hard time hearing the customers ordrr on speaker.,4,Positive,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
30912,Drive through was congested and tourist mixed with locals makes the parking lot a war zone.,3,Neutral,Negative,Neutral,Negative,Negative,,,,Negative,False,False
22663,"Haupia pies, that's the post.",5,Positive,Positive,Neutral,Neutral,Neutral,,,,Neutral,False,False
22773,Good place four a quick bite.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
7915,"I understand that mistakes can be made, but when the order is done on Uber and you have the receipt and time to complete the order, how do you confuse a small Sprite for a tote of cookies?",1,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
24936,"This McDonalds has been recently remodeled. It looks great, clean and modern inside and outside! It has electronic boards for self ordering.",5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
4477,Nice location. Decent service.,3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
2650,its ok,5,Positive,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
19444,"Horrible Horrible service, especially at night",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
30754,"No inside orders, we walked from our hotel and couldn't order",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
19652,The best at these spot,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
1246,mmmm chimken,5,Positive,Positive,Neutral,Positive,Positive,,,,Positive,False,False
22492,Place was packed out. Standing room only. The service was very responsive. in spite of the huge crowd we received our food quickly.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
912,Time for McDonald's to open their doors for indoor seating. Pricing is getting out of hand as well. Can go to red Robin for $5 more and sit down to eat.,2,Negative,Neutral,Neutral,Negative,Neutral,,,,Neutral,False,False
18244,It's a pretty nice McDonald's. Not highest quality of food of course cuz it's fast food but I like the fries and getting deals. I've tried the mobile order a few times too and it's cool how they bring it to you and feels like there's less wait.,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
22834,TERRIBLE SERVICE! Asked for the manager for refil e he turn around and started to do another thing completely different. ZERO ATTENTION TO CUSTOMER. I,1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3677,Good place to go with family,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
20552,Cheap fast and rather decent for the money and a quick fix,4,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
847,"Ordered quite a bit of food. Never got the order, we ordered. Asked several times for them to check it, they said they did! Came home and found they forgot at least 2 main items. No napkins and forgot straw for drink. Oh yeah, lid on drink was not on properly. Very upset by the entire",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
3326,Good food and great service,5,Positive,Positive,Positive,Positive,Positive,,,,Positive,True,False
33016,"Q rekooooo x""D",5,Positive,Neutral,Neutral,Neutral,Neutral,,,,Neutral,True,False
10366,"Dirty simply dirty, the worst customer service. Dirty tables they dont clean. Homeless taking baths in the public restroom.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
6809,Didn't have to get too close to actual people,5,Positive,Neutral,Negative,Neutral,Neutral,,,,Neutral,False,False
25551,"I had to ask for every single little thing. Ie: napkins, catsup, spoons for the sundays, peanuts, extra peanuts. My receipt. Clearly she didn't want to be at work. SMH. 0 RATING.",1,Negative,Negative,Negative,Negative,Negative,,,,Negative,True,False
2515,"Spacious, clean, big kids playground",3,Neutral,Positive,Positive,Positive,Positive,,,,Positive,True,False
10790,"At night, i ve been a very long queue to cashier. Too many strange people want to orders. services are very slow. many misunderstanding speak english conversation",2,Negative,Negative,Neutral,Negative,Negative,,,,Negative,False,False
